X,Y,rand_point,PhysID
406098.404265192,7400014.23299715,5641,1
406800.829757883,7399534.84911757,5642,1
407461.975079156,7401614.79720474,5643,1
404036.162424614,7401698.84287003,5644,1
402607.341761204,7401079.46077008,5645,1
404690.911918168,7399763.5436429,5646,1
404088.948472641,7401813.71190074,5647,1
404711.583469989,7402001.21661467,5648,1
405939.421895222,7400642.53627196,5649,1
405962.098600912,7401501.8967748,5650,1
405491.892809466,7400703.42369039,5651,1
403860.634735227,7401846.94621991,5652,1
403652.953120196,7401585.95341048,5653,1
404949.793465852,7401453.19771479,5654,1
405056.022752776,7402193.49535848,5655,1
406936.660294026,7402317.52691374,5656,1
405162.183636162,7400293.79822104,5657,1
406041.326352777,7401821.90962722,5658,1
405539.479897902,7402267.34308,5659,1
406323.378749867,7401074.99074607,5660,1
405347.77647401,7402510.19572974,5661,1
405509.271464267,7399728.38538492,5662,1
405703.957504049,7399930.8280391,5663,1
404190.727876408,7401607.31602245,5664,1
404315.257770363,7400871.55611001,5665,1
405729.308303893,7400728.58960332,5666,1
403722.20839127,7400336.75452167,5667,1
406278.544550692,7400723.34744937,5668,1
402633.838117639,7400983.21975996,5669,1
402057.118436285,7400567.60559034,5670,1
405383.765722297,7401806.74272792,5671,1
403725.277426651,7401511.63708995,5672,1
407569.6821875,7400371.57406223,5673,1
404803.362740157,7400776.68129062,5674,1
405544.890966573,7401866.92973781,5675,1
405080.511888066,7401485.52551821,5676,1
406859.645870899,7399678.39035631,5677,1
404131.525597836,7400580.10935489,5678,1
407008.813229511,7400825.12329592,5679,1
405502.51887964,7400756.26383048,5680,1
403573.52063091,7400715.89566639,5681,1
403663.325232138,7401850.50785468,5682,1
406946.657777044,7400520.81320113,5683,1
403371.381800356,7401792.81777329,5684,1
406230.188922596,7402953.35811964,5685,1
403820.491652983,7400243.03548681,5686,1
405072.902861288,7401145.48189196,5687,1
406304.77411685,7401859.55326578,5688,1
407190.459272309,7401289.68754661,5689,1
404365.71938391,7399870.51868439,5690,1
404770.563966852,7400290.74579786,5691,1
406615.106743952,7400372.50001076,5692,1
405595.311330619,7399937.06329723,5693,1
406862.62696013,7402197.48604423,5694,1
403447.040006324,7401138.31974751,5695,1
402786.364376629,7400722.09407689,5696,1
403615.52040216,7401563.7950663,5697,1
407014.163286318,7402320.36014495,5698,1
405731.383327029,7400797.72069943,5699,1
402989.807560437,7400949.1618284,5700,1
403708.008911766,7401630.07074087,5701,1
407768.632654798,7400895.03244424,5702,1
403774.236741929,7401816.02617091,5703,1
405094.835419269,7399744.03733851,5704,1
407048.193973188,7401123.33525595,5705,1
404428.385814758,7402034.08839497,5706,1
404546.0815732,7401372.85845767,5707,1
405974.375914334,7402044.93176182,5708,1
403461.165137314,7400437.98503108,5709,1
404125.266518478,7401562.27726552,5710,1
404678.035199732,7399843.27705094,5711,1
406761.973012702,7400867.41802653,5712,1
402791.422577117,7400237.48912144,5713,1
405671.085431426,7401721.23637835,5714,1
406116.021349015,7400130.39455533,5715,1
405076.904434361,7400156.04301475,5716,1
404363.597161398,7402026.97987057,5717,1
405026.443843083,7402182.23682219,5718,1
407075.095356619,7401440.21792372,5719,1
406784.68720131,7400597.36858742,5720,1
405300.187995617,7401290.32644381,5721,1
403880.006439091,7400046.5183115,5722,1
405903.257000328,7401541.19058017,5723,1
404061.919849607,7401022.24518347,5724,1
406429.455520207,7399694.05040574,5725,1
405772.249475661,7401810.75790222,5726,1
404330.935865808,7400315.57771739,5727,1
405330.189440602,7399943.18702989,5728,1
407660.53890946,7401225.87219316,5729,1
407598.194335578,7400718.66806178,5730,1
403790.3704224,7400467.97824329,5731,1
403340.691401568,7400176.45766014,5732,1
407482.025806666,7400756.37641061,5733,1
406389.037982433,7402107.63825095,5734,1
406437.33059012,7399532.87583343,5735,1
406311.341986015,7399950.7551596,5736,1
405779.028896013,7401071.0075699,5737,1
406117.862489142,7402761.89642361,5738,1
405919.578258555,7401401.31139803,5739,1
407637.801760436,7400851.59497412,5740,1
404810.27989202,7399865.0727262,5741,1
406802.625446155,7399688.78357927,5742,1
404755.202158402,7400848.37760832,5743,1
405714.081362743,7401670.74745842,5744,1
406077.395232077,7400958.50381039,5745,1
403618.628022947,7401086.87296571,5746,1
406219.781973858,7402382.85537136,5747,1
406837.730427643,7401816.03860914,5748,1
405096.55308274,7400418.98992626,5749,1
404391.442577842,7401684.27539137,5750,1
402959.485642053,7400072.20892453,5751,1
403727.982086682,7399900.30886619,5752,1
406086.680551174,7402356.02945447,5753,1
406446.337264558,7401798.44919159,5754,1
404137.327443919,7401390.708025,5755,1
403989.829509154,7401941.06820315,5756,1
404564.661384562,7401144.90874563,5757,1
407688.446310684,7400479.26093422,5758,1
407783.167826476,7399593.07661627,5759,1
405440.930387679,7401049.18526169,5760,1
407806.792682119,7400923.10924153,5761,1
407748.468320446,7400242.235332,5762,1
405044.444733925,7401860.42491855,5763,1
407946.32010588,7400102.67250696,5764,1
403307.449097549,7400040.26697076,5765,1
407044.354090131,7400455.76242383,5766,1
405049.005103417,7401935.41998933,5767,1
407066.9216608,7399702.08689718,5768,1
402375.796158094,7401096.20692598,5769,1
403245.38115272,7400460.1704313,5770,1
402821.200633448,7400614.7234736,5771,1
405445.769156448,7401997.04420778,5772,1
406229.42571729,7399640.65018244,5773,1
406055.611280674,7399516.66156455,5774,1
406896.577666424,7399517.98607497,5775,1
406563.060169717,7399638.37982431,5776,1
404986.400475064,7399821.89142149,5777,1
403091.823741931,7400185.28857638,5778,1
404878.519104536,7400998.4675215,5779,1
406579.665237161,7400380.68513038,5780,1
403927.176146257,7400233.69617724,5781,1
402535.261508948,7400708.77922793,5782,1
406170.334392795,7401481.4753405,5783,1
403002.542720343,7400322.49774552,5784,1
405823.625567085,7401312.59004442,5785,1
406309.22751641,7400188.81085859,5786,1
406104.120011668,7400480.88988953,5787,1
404268.391214649,7402061.3782179,5788,1
403237.564503561,7401851.22337408,5789,1
407403.177398192,7400218.24689197,5790,1
404511.475196425,7400031.50922073,5791,1
405684.563077023,7400873.95927569,5792,1
404102.816615052,7401376.93934712,5793,1
404616.870372231,7401507.883803,5794,1
403385.393486898,7401473.9891926,5795,1
406190.052574296,7400390.11583511,5796,1
404449.385552996,7401991.72479295,5797,1
403479.087406817,7401909.87933257,5798,1
407326.3384284,7400720.12806758,5799,1
405378.649688109,7401400.48610322,5800,1
405591.490921319,7400473.14246718,5801,1
403552.144462997,7400194.91465164,5802,1
406738.976667371,7401020.37456257,5803,1
403042.884734076,7400217.34495687,5804,1
404287.392850211,7402154.50846133,5805,1
403161.737292071,7400460.50725942,5806,1
404123.445528249,7401211.67048937,5807,1
405946.034321023,7399785.03925117,5808,1
404139.970180142,7401082.54340837,5809,1
406171.718660354,7400916.24393388,5810,1
406788.29387987,7399479.05649508,5811,1
403415.834613502,7401841.28758683,5812,1
405717.85561207,7401575.95766254,5813,1
402452.770853975,7400782.48086813,5814,1
407575.194773702,7400205.43241507,5815,1
406267.875214664,7401353.28784361,5816,1
407034.922125084,7401831.11313281,5817,1
404180.311884015,7402032.96843726,5818,1
405383.223399734,7402247.96732816,5819,1
406182.934454639,7402679.74695859,5820,1
405264.766266571,7401666.18450893,5821,1
407095.440061242,7401364.08020263,5822,1
407438.174452224,7400991.9176718,5823,1
405505.918063972,7402649.33935846,5824,1
403152.047965743,7401654.47884016,5825,1
407444.004166464,7401574.13045403,5826,1
403387.465290052,7400745.5863192,5827,1
403694.330986005,7401463.33393992,5828,1
406665.155641674,7402111.89474272,5829,1
406501.652576891,7401196.80964173,5830,1
403296.959530229,7400628.26079966,5831,1
407608.649520111,7399522.2577549,5832,1
406503.740341695,7400882.3126123,5833,1
406001.465883286,7400554.84742122,5834,1
406057.68232824,7401826.16799762,5835,1
403053.40519628,7400958.77806183,5836,1
403731.201558481,7400739.37245063,5837,1
407483.674343833,7399689.39463087,5838,1
404513.209511944,7399896.24361286,5839,1
406607.250494302,7400406.09391053,5840,1
406477.953211465,7402292.22437904,5841,1
406068.816910474,7402350.46363387,5842,1
403338.895988193,7401699.17296958,5843,1
404929.574890538,7400346.36675838,5844,1
403469.918654794,7401218.92753798,5845,1
405486.869455017,7401607.45883056,5846,1
402901.766301764,7401003.27543452,5847,1
404069.092340344,7400210.6907116,5848,1
405851.762414131,7402798.83255481,5849,1
406049.102179893,7400267.46301642,5850,1
403902.209026541,7400326.44547856,5851,1
406670.074092507,7399753.70440511,5852,1
405406.656724492,7402631.30579474,5853,1
404616.301817559,7402232.46037045,5854,1
407694.310224547,7400926.0078542,5855,1
407680.547703176,7399560.31280376,5856,1
405048.913687465,7402120.19418271,5857,1
405906.596029851,7401617.2416891,5858,1
405999.797056906,7402822.05961559,5859,1
405157.831583959,7399799.16840644,5860,1
407492.292825341,7401039.23336564,5861,1
402936.133226668,7401194.30440561,5862,1
406313.95240028,7401760.59104841,5863,1
403908.700431277,7400904.09199301,5864,1
403164.963741022,7401218.2599977,5865,1
407503.379988777,7399709.91539536,5866,1
403284.426778452,7401550.16728057,5867,1
404164.995243997,7401428.11996785,5868,1
406959.091304648,7400373.46297941,5869,1
405226.084906282,7400301.52923541,5870,1
404833.857890698,7401524.09009622,5871,1
402129.845947764,7400677.35360439,5872,1
404269.444933288,7400059.50251225,5873,1
403998.766380773,7401010.47374317,5874,1
405131.432043079,7399818.11771133,5875,1
404030.187053169,7401811.50202707,5876,1
405261.886500447,7401177.61015707,5877,1
403778.017723095,7401103.04985109,5878,1
406260.264930665,7401958.93288942,5879,1
403268.504715687,7400657.5284096,5880,1
406030.119849261,7400896.93285621,5881,1
407861.094230789,7399684.48349289,5882,1
407599.679944293,7400084.84286356,5883,1
406109.366288335,7402356.6315703,5884,1
405063.779524507,7401001.04732426,5885,1
402622.272336603,7400049.14777745,5886,1
407730.386812263,7399553.66208314,5887,1
404513.375290446,7401498.28791974,5888,1
407037.468469717,7400756.4334134,5889,1
406361.628524796,7401832.28160767,5890,1
404072.829141655,7400836.59352838,5891,1
404749.949971888,7399820.94076422,5892,1
405609.210809549,7400700.14224601,5893,1
402275.029968875,7400299.40839817,5894,1
403836.092779577,7400577.62443499,5895,1
407560.284048935,7400468.79956575,5896,1
404788.90953974,7400834.30890243,5897,1
404511.539661673,7401079.19449652,5898,1
406935.573386733,7401641.89001749,5899,1
406383.080414567,7400735.9796123,5900,1
406720.740667383,7401667.00509706,5901,1
405774.067093051,7402221.26526333,5902,1
407482.075871354,7401094.4635505,5903,1
404858.646005809,7400877.26862898,5904,1
403262.202471178,7400238.15998742,5905,1
406426.973728959,7400913.96530483,5906,1
407093.369486731,7400205.81821261,5907,1
405513.065650255,7400450.16067785,5908,1
407712.360538507,7401080.85236362,5909,1
402953.444775897,7401362.13510361,5910,1
405342.468600315,7402423.98619288,5911,1
404449.130137895,7402200.76174514,5912,1
407359.546663643,7401366.06535949,5913,1
406837.748643499,7402477.03459941,5914,1
406045.795868178,7400507.49476351,5915,1
402732.683301128,7401612.25735909,5916,1
404038.057050065,7399913.77465846,5917,1
404461.118117089,7399822.14220543,5918,1
403546.750137091,7400242.53861398,5919,1
406368.193354745,7402273.27243899,5920,1
405802.90956835,7401161.08743766,5921,1
406616.806144854,7400235.92706523,5922,1
404284.971991815,7400211.45745347,5923,1
406279.961600586,7400105.51858646,5924,1
405647.163750402,7401528.45649922,5925,1
407670.897217888,7400168.70762195,5926,1
403728.494528445,7400909.3610159,5927,1
403995.08910737,7400601.84730094,5928,1
404147.4733914,7401063.47674632,5929,1
405725.676646546,7400190.26790385,5930,1
405549.562168858,7400186.93917565,5931,1
406860.592923285,7401327.56965114,5932,1
405115.941690268,7402301.53909218,5933,1
404733.85303058,7399752.9790766,5934,1
403746.169009917,7400937.1379838,5935,1
403532.722660616,7400812.64135914,5936,1
403960.213595289,7401948.24374366,5937,1
406672.797805182,7400230.51312473,5938,1
403879.063572242,7401604.47651593,5939,1
403602.18488717,7399920.74144976,5940,1
402903.401210191,7400810.74965452,5941,1
403772.266085444,7401748.95540764,5942,1
407838.849978719,7400307.76142478,5943,1
405427.292482791,7399791.05533935,5944,1
403478.349847465,7399894.73601236,5945,1
407719.019063816,7400892.2801238,5946,1
407273.237307391,7402146.17737946,5947,1
406642.303058363,7399782.58210787,5948,1
406235.913361861,7399458.34484403,5949,1
405846.140217065,7401331.75193573,5950,1
403411.243607966,7400875.28428616,5951,1
402374.062467934,7400675.89164271,5952,1
402685.217655013,7400618.41286688,5953,1
405731.650264374,7401659.90899923,5954,1
405230.251553728,7401916.97377627,5955,1
407790.939599705,7399535.1281472,5956,1
404346.064521109,7401731.01310265,5957,1
405122.04924756,7401022.78766299,5958,1
405595.387759706,7401309.50083858,5959,1
403081.756900572,7400852.72746795,5960,1
406824.900092676,7399865.64195139,5961,1
405716.635105052,7401817.50098985,5962,1
405432.352841102,7401089.21940919,5963,1
406285.465625219,7402904.45187797,5964,1
406882.213359398,7399496.05549502,5965,1
407165.933011156,7401578.53218847,5966,1
405754.133845393,7402127.38806059,5967,1
404946.13297964,7400278.75698185,5968,1
403684.866447532,7400091.90464268,5969,1
407791.258547508,7400763.056572,5970,1
404258.778725713,7401796.80839134,5971,1
402577.531369115,7400311.10418339,5972,1
404753.873545515,7401385.56832262,5973,1
403619.558195272,7401108.66487148,5974,1
406658.706658166,7401699.46253071,5975,1
403866.404001342,7401352.40610145,5976,1
405197.965716107,7401046.16258576,5977,1
404904.715992857,7401212.82485946,5978,1
406547.324622721,7402029.45030228,5979,1
404178.349691231,7400163.57455745,5980,1
406107.609628545,7402404.7575824,5981,1
402705.383443869,7400756.31242774,5982,1
407534.165309853,7401608.41835758,5983,1
404337.337963241,7401610.58395574,5984,1
406366.790725253,7399799.4156224,5985,1
406730.452598919,7401289.64182663,5986,1
407409.576671855,7401151.16465118,5987,1
405681.842309157,7400859.09531382,5988,1
402859.522884002,7400826.91485536,5989,1
406668.369195304,7401602.92795093,5990,1
404722.614501854,7400743.64849876,5991,1
404920.208501741,7401620.67826242,5992,1
404342.906373337,7401088.26394499,5993,1
405077.827987865,7402000.33935131,5994,1
406944.272648391,7400919.73979383,5995,1
405087.500138092,7400006.42403,5996,1
406693.589283647,7399719.96083141,5997,1
405021.146886564,7402136.59420937,5998,1
406639.695729461,7400693.5902973,5999,1
404924.231880777,7401064.45221473,6000,1
405673.807375375,7402272.86943184,6001,1
403866.725462296,7400172.11396655,6002,1
404899.285460297,7399879.56551211,6003,1
404600.209589246,7401553.73484828,6004,1
406930.187660112,7400992.88758148,6005,1
406160.509612183,7401252.21702433,6006,1
407036.001681317,7400603.53700109,6007,1
404616.390956143,7401424.54560209,6008,1
403831.895060387,7401158.86263324,6009,1
404649.946479497,7401191.26881289,6010,1
406521.843556113,7401087.9730052,6011,1
402677.01916802,7400226.6898022,6012,1
406455.890039027,7401924.76552298,6013,1
406817.828317362,7400789.02870336,6014,1
405726.441437869,7401424.50040975,6015,1
405263.559566198,7402128.65452321,6016,1
404260.107960104,7400977.14375938,6017,1
402361.184863777,7401095.32337866,6018,1
405677.184080546,7400164.97491428,6019,1
405465.102295601,7400625.3641804,6020,1
405614.979063198,7399925.97830451,6021,1
404249.566364432,7399866.4615677,6022,1
407547.316224531,7400828.54287399,6023,1
405008.453720819,7402390.82591761,6024,1
405476.301203133,7399809.00185182,6025,1
406314.203190392,7402351.74753442,6026,1
405629.496617117,7401840.86782809,6027,1
403787.049397849,7400332.85989346,6028,1
405674.909501111,7400642.92008594,6029,1
405185.876129418,7401111.05576857,6030,1
406568.072525772,7400586.15945427,6031,1
406594.383445814,7399995.13348403,6032,1
404140.007361194,7400219.23505431,6033,1
405738.612110232,7400577.8793681,6034,1
404431.358964955,7400829.34403465,6035,1
407309.190836727,7401247.0711963,6036,1
406654.963868056,7400843.93295571,6037,1
405711.077578291,7401292.76446912,6038,1
405700.738065371,7402166.24200942,6039,1
405328.024936072,7401389.10193972,6040,1
405950.442526863,7400692.86056514,6041,1
402688.577399243,7400076.6329522,6042,1
402730.887310949,7400924.24144683,6043,1
406484.082529637,7401391.65723971,6044,1
405953.392461032,7401651.88088081,6045,1
404374.743317718,7400872.64604735,6046,1
406766.402141142,7402717.0646005,6047,1
405192.894389799,7401083.9479749,6048,1
404530.667301847,7402297.8678443,6049,1
404736.936692275,7399806.84170819,6050,1
404674.073009524,7401102.71184081,6051,1
404895.110743741,7401870.82355508,6052,1
405254.584575311,7402264.4539879,6053,1
407655.213416402,7399755.75127247,6054,1
406608.534544798,7401837.46198335,6055,1
406246.560808398,7399879.2336654,6056,1
405621.565356564,7401961.68103464,6057,1
404796.795878294,7400198.38043271,6058,1
404248.744847594,7401377.72689945,6059,1
406445.782843025,7399451.9438557,6060,1
404325.621354538,7400874.18727341,6061,1
405209.25043592,7402336.77755236,6062,1
406153.692164469,7402261.03550014,6063,1
406413.23208512,7401932.06460725,6064,1
406104.741492367,7400677.48186746,6065,1
407250.194918196,7401611.74002608,6066,1
402657.728115761,7400059.06166404,6067,1
407553.993565794,7400554.84225667,6068,1
404953.285815157,7401654.64844872,6069,1
406599.146461964,7401028.46269931,6070,1
403348.803708498,7401692.30845466,6071,1
403540.604382612,7401747.92806044,6072,1
405463.560014738,7400543.64601927,6073,1
404444.240318677,7401332.29546772,6074,1
405463.509687947,7402141.47963815,6075,1
403055.787134486,7400822.4422907,6076,1
406949.107092909,7399565.31276402,6077,1
406528.576989911,7400855.34005167,6078,1
406680.374557386,7400294.08378653,6079,1
403836.256825971,7400438.10503251,6080,1
404971.969208016,7400851.47191621,6081,1
405976.686304329,7401865.87442034,6082,1
402765.458782943,7400004.78932036,6083,1
406837.471370112,7401832.77929607,6084,1
405351.29825222,7400938.50741382,6085,1
407198.002824375,7401270.46398514,6086,1
406023.040506587,7401014.18880567,6087,1
404622.086715038,7400136.72928595,6088,1
402772.543781095,7400793.64171577,6089,1
404790.505971313,7401011.87713732,6090,1
402917.554153711,7400225.86667755,6091,1
405759.517431079,7400844.20234169,6092,1
401950.857332136,7400419.82025395,6093,1
406704.259371928,7400010.92277281,6094,1
402194.196878397,7400392.68856794,6095,1
406531.180586975,7400503.28363707,6096,1
406353.858038798,7402914.60674235,6097,1
407650.217194884,7400551.2826058,6098,1
404711.385685949,7400151.80307181,6099,1
404666.820010441,7401139.25408336,6100,1
406317.655223111,7401897.58835592,6101,1
406707.691138116,7402034.17160098,6102,1
406053.31789183,7400359.3622335,6103,1
406429.40005868,7399954.15536977,6104,1
403197.399768884,7400333.70717791,6105,1
404718.20501877,7401508.03898865,6106,1
403667.976495832,7400315.39694814,6107,1
405608.425521,7399585.71628062,6108,1
406452.725597178,7401015.57128073,6109,1
405142.938455735,7402045.44807881,6110,1
407281.137770685,7400765.5887864,6111,1
403445.661777372,7400667.17024611,6112,1
405493.863385975,7401282.71636896,6113,1
404301.685047173,7401683.11952308,6114,1
407132.599065159,7401135.97197287,6115,1
406548.489325063,7400403.02144207,6116,1
406521.226631901,7402665.41880606,6117,1
406880.878196362,7401344.94461089,6118,1
403414.144023856,7401549.18442591,6119,1
407449.614708337,7400617.20501518,6120,1
406781.77706561,7402615.15099653,6121,1
405021.95329534,7401330.45671093,6122,1
406402.583303201,7400123.42507957,6123,1
406159.61256478,7400252.73831322,6124,1
407842.053242149,7400875.48846479,6125,1
406379.403133628,7399467.22027318,6126,1
402810.603443074,7399957.27565619,6127,1
405631.211870414,7400244.31492921,6128,1
406743.027284105,7401792.2623739,6129,1
406417.723756481,7399643.91924819,6130,1
403362.349671878,7401769.7023625,6131,1
406054.631984072,7402356.27253969,6132,1
407685.190553024,7400817.58615234,6133,1
404973.046983046,7400699.75487251,6134,1
407476.581656767,7401167.15248943,6135,1
406200.757559698,7400738.68761022,6136,1
406482.638897386,7401513.89705564,6137,1
407886.295526652,7400296.96845428,6138,1
405506.046851118,7400212.07754669,6139,1
406767.463044216,7402291.82576404,6140,1
405924.019661888,7400961.52218211,6141,1
407503.618689587,7400958.44366704,6142,1
404301.857425406,7400127.80230067,6143,1
403760.098068181,7401902.25751791,6144,1
404841.838797182,7401487.80914871,6145,1
406665.186651548,7402073.25186174,6146,1
403846.76531159,7401803.7519818,6147,1
404695.888923601,7401559.30284201,6148,1
405570.657551201,7401923.97009632,6149,1
406366.876645356,7402703.32353116,6150,1
405778.905881112,7399633.36588247,6151,1
403776.881975797,7400992.75393666,6152,1
405524.08614604,7400191.64651472,6153,1
406398.440690164,7401541.60476551,6154,1
405340.762381686,7402242.71424818,6155,1
406723.91421234,7400332.15682664,6156,1
406989.34759684,7400288.49765965,6157,1
402904.798611775,7400166.97880952,6158,1
405308.094350743,7401489.89106844,6159,1
404090.811774791,7401003.45464217,6160,1
405893.745526249,7400885.10336676,6161,1
406709.565693707,7399546.23731839,6162,1
403354.076009781,7401465.69913267,6163,1
404130.374801561,7401967.99084309,6164,1
402988.036545578,7400162.42918329,6165,1
406734.786259178,7401466.87400132,6166,1
405612.798429152,7401300.3973667,6167,1
406969.043345484,7401582.43751101,6168,1
403682.991403546,7401900.83494441,6169,1
404172.087495308,7401511.09417135,6170,1
406531.629492821,7402427.43778645,6171,1
406816.410499057,7401301.2588061,6172,1
407425.859066324,7400149.47466577,6173,1
406146.111937328,7399930.46323177,6174,1
405948.522292719,7401840.62257812,6175,1
406081.285640493,7401175.04390228,6176,1
406526.176708753,7399719.0367855,6177,1
402481.776958613,7401058.69016964,6178,1
407605.556469308,7400495.19698683,6179,1
403629.057168831,7401329.09263793,6180,1
405922.133083366,7400913.02496179,6181,1
405199.317130198,7401377.87590739,6182,1
402756.433887729,7401334.11719887,6183,1
404654.041265938,7399842.22769037,6184,1
404267.006844882,7399868.93647828,6185,1
404338.563615674,7401354.07617152,6186,1
405166.815409826,7401368.15876596,6187,1
404235.395463819,7401497.39571303,6188,1
402507.107368735,7400118.54749537,6189,1
403210.442926925,7400614.25774762,6190,1
404840.435458765,7401709.40916159,6191,1
404802.862508124,7401060.11232046,6192,1
402717.878261272,7401471.20304667,6193,1
403227.131875499,7400322.94537073,6194,1
405307.471585658,7399894.04112409,6195,1
404920.920782711,7401508.01188886,6196,1
403272.316159036,7401698.64016438,6197,1
406359.926231904,7399582.11044591,6198,1
403802.065007579,7400165.15762107,6199,1
407755.475272878,7399790.22027708,6200,1
403625.693460538,7400058.63061336,6201,1
402647.306081198,7400312.89145224,6202,1
406362.5000775,7399751.72927874,6203,1
406340.795938807,7400148.62738633,6204,1
404976.218088862,7401450.94407091,6205,1
404333.443318421,7400696.08776426,6206,1
402215.613043726,7400797.603518,6207,1
403031.922419297,7401678.92281063,6208,1
403445.088668461,7400533.86444171,6209,1
407658.58933677,7400163.05244253,6210,1
406243.057289524,7401720.11971398,6211,1
403618.650312128,7400348.32830239,6212,1
403983.207368582,7400533.96700049,6213,1
402487.544387191,7400695.86911788,6214,1
406244.136815261,7402010.05974804,6215,1
405902.971699032,7402528.74041532,6216,1
406128.775222346,7400667.80031751,6217,1
403171.685585733,7400330.36342694,6218,1
406524.180447618,7401784.28001524,6219,1
405975.72536571,7400390.1479848,6220,1
404881.740302766,7400267.89733261,6221,1
402830.85131744,7401136.04242116,6222,1
405903.7955938,7400345.8724545,6223,1
406865.212436957,7401942.41539042,6224,1
403965.963479651,7400351.38066949,6225,1
403333.783824573,7401074.35415959,6226,1
403072.293429207,7401303.86395211,6227,1
404780.3507267,7400478.90132856,6228,1
405443.059396687,7402208.93782068,6229,1
404877.063052777,7401370.63700245,6230,1
404788.238318621,7401619.03196823,6231,1
402760.892206918,7401491.48394285,6232,1
405282.940574785,7400881.55100424,6233,1
404756.302131881,7400859.4148412,6234,1
404833.981845465,7401290.62729022,6235,1
404890.969843831,7400386.64844564,6236,1
405317.718454781,7402414.85382597,6237,1
404828.044680774,7401312.73411578,6238,1
406646.320658781,7400327.78590214,6239,1
407570.343416539,7399729.53701447,6240,1
407134.320457087,7402352.61742604,6241,1
407065.619993502,7400945.63873375,6242,1
405439.335030068,7399753.4601141,6243,1
407508.304650835,7399600.03827717,6244,1
404555.133686556,7402117.57780182,6245,1
405942.838196528,7399937.05686461,6246,1
403804.793167463,7402025.38752679,6247,1
402223.886670021,7400157.20678148,6248,1
403044.038758225,7400848.98672693,6249,1
404503.426977222,7400312.69263738,6250,1
405770.317538556,7400220.77071166,6251,1
403525.622618926,7400902.81083377,6252,1
404341.402922503,7400850.35335349,6253,1
407055.174946532,7400686.72827688,6254,1
403431.110581076,7401720.63112208,6255,1
406851.288569422,7399908.83478115,6256,1
406133.194537709,7399524.74911882,6257,1
405288.077695347,7401010.12604085,6258,1
407738.484105103,7400799.19721362,6259,1
406961.707900111,7400208.42124579,6260,1
405082.304523011,7402285.48228678,6261,1
405292.997542523,7401536.8806379,6262,1
405555.305482823,7399873.27804279,6263,1
405345.524192565,7400819.68919454,6264,1
406620.537021762,7400552.91686444,6265,1
405224.787462583,7401393.48792418,6266,1
405472.893807482,7401772.71371596,6267,1
405164.373657726,7400840.24941551,6268,1
407637.031648631,7400919.00493627,6269,1
406245.157832929,7400491.24279882,6270,1
405698.552734612,7401755.57964933,6271,1
404802.363705633,7399765.2185803,6272,1
403698.573683874,7400645.97482259,6273,1
404083.950631344,7399906.94204758,6274,1
403373.48539415,7400079.67357353,6275,1
407095.381957807,7399898.21812982,6276,1
405119.325812813,7400200.70391781,6277,1
402720.707701796,7400332.37800533,6278,1
406246.277373101,7400204.3792057,6279,1
403363.959158109,7401828.90203026,6280,1
402156.894779889,7400190.57199343,6281,1
406292.065538245,7401042.90797335,6282,1
407764.972263756,7401023.44110715,6283,1
407159.598989277,7402293.6766474,6284,1
407025.67453638,7401588.83718033,6285,1
405740.78549973,7399820.63498438,6286,1
407506.706467026,7400144.27888933,6287,1
404104.267761443,7401377.23073921,6288,1
404942.462799312,7402173.50655672,6289,1
404287.468620807,7400879.10926497,6290,1
406245.296372144,7401604.26722826,6291,1
407398.501453448,7401055.32425637,6292,1
406233.998993014,7400922.33382406,6293,1
402781.189652863,7400221.37017458,6294,1
403707.268255087,7400464.49888368,6295,1
404647.789144687,7400985.99973003,6296,1
403803.351828102,7401109.16825698,6297,1
402675.912753105,7400399.10695229,6298,1
404964.879623871,7399768.42479599,6299,1
405678.934249875,7402671.11702071,6300,1
407114.848104749,7400316.39422038,6301,1
406333.805780064,7401958.11767167,6302,1
405216.281754463,7401245.87274167,6303,1
407554.874785978,7401476.17546437,6304,1
406195.068316453,7400484.91460686,6305,1
405471.249610299,7402278.75928444,6306,1
405692.745648912,7400977.43611233,6307,1
406778.346742064,7399626.75843254,6308,1
407032.737920114,7401967.21649071,6309,1
405991.779080937,7399467.10913396,6310,1
402677.185905984,7400878.5884854,6311,1
405340.653505778,7401625.03385146,6312,1
407561.80746256,7400527.48155981,6313,1
405590.287413418,7400029.95591505,6314,1
406817.012834979,7402655.61159414,6315,1
402412.421913932,7400264.09663447,6316,1
403722.420131141,7401339.11983803,6317,1
406132.573134378,7399952.20894577,6318,1
405489.312091429,7401299.44244008,6319,1
407133.815513054,7402215.65142517,6320,1
406636.126495778,7402315.65455291,6321,1
406536.428409408,7401953.81480259,6322,1
407714.644372121,7400269.00633841,6323,1
406527.087977517,7400335.66371846,6324,1
402514.78024018,7401244.61941291,6325,1
405232.817395023,7401709.24662322,6326,1
404735.246547117,7400708.34134205,6327,1
405510.672333903,7400748.57829108,6328,1
406758.994116473,7399691.10214777,6329,1
407877.55228976,7399998.12944246,6330,1
406715.866606457,7400909.96106652,6331,1
407060.753629919,7401233.10695702,6332,1
404935.064365882,7400044.13684461,6333,1
403031.917569374,7400643.52490976,6334,1
406830.848766011,7401502.34324858,6335,1
404449.794771051,7401941.89537504,6336,1
404891.968428373,7399914.44145811,6337,1
402861.800777819,7401099.64666113,6338,1
402004.167397814,7400209.08459766,6339,1
